course_code,target_gold_risk_id,target_topic,pipeline,input_condition,generation_seed,overview_verbatim,risks_verbatim,limitations_verbatim,judge_target_risk_retained,judge_target_specificity,judge_reason,agent_artifact,judge_artifact
ACCT2542,ACCT2542-R001,课程内容难度与理解负担,evidence_constrained,clean,0,基于评论数据，ACCT2542课程内容难度高，理解负担重，主要风险集中在分析能力要求高、考试难度大、选课搭配不当等方面。,"[high] 课程分析深度要求高，学生可能因分析不足而失分
[high] 课程整体难度大，期中考试平均分低，存在挂科风险
[medium] 与其他难课同时选修可能导致学习负担过重
[medium] 部分教师（如Victoria）可能增加课程难度",评论数据有限，部分风险（如教师影响）仅基于个别评论，缺乏广泛证据；课程难度感受因人而异，且未提供具体评分标准或通过率数据。,True,3,摘要中“课程整体难度大”与gold的“课程整体内容难”实质等价，且明确提及理解负担与分析要求，完全保留原风险。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ACCT2542__clean__r0__s0__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ACCT2542__clean__r0__s0__evidence_constrained.json
ACCT2542,ACCT2542-R001,课程内容难度与理解负担,evidence_constrained,topic_aligned_low_evidence,201,根据评论数据，ACCT2542课程内容难度高，理解负担重，学生需注意从计算转向财务分析的风险。,"[high] 课程难度被普遍认为很高，期中考试平均分低至48分（满分100），且学校未进行分数调整，可能导致挂科风险。
[high] 课程重点从计算转向财务报告分析和逻辑解释，学生若只注重计算而忽视分析，容易因分析深度不足而失分。
[medium] 前几章的理解深度直接影响后续学习压力，若早期跟不上，后续学习负担会显著增加。
[medium] 课程对逻辑分析要求高，理解吃力，分析题目时容易卡壳，需要反复分析才能跟上。
[medium] 部分学生因选课前不了解课程难度，将2542与其他难课同时选修，导致学习压力过大。
[low] 特定讲师（如Victoria）可能增加课程难度，但证据仅来自单一评论，不确定性较高。",部分评论为笼统感受（如“很难”），未提供具体证据；关于讲师影响和与其他课程比较的证据不足；评论数据来源有限，可能不全面。,True,3,摘要明确提及课程整体内容难度高、理解负担重，与gold风险描述实质等价，且提供了具体证据和细节。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ACCT2542__topic_aligned_low_evidence__r1__s201__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ACCT2542__topic_aligned_low_evidence__r1__s201__evidence_constrained.json
ACCT2542,ACCT2542-R001,课程内容难度与理解负担,evidence_constrained,topic_aligned_low_evidence,202,基于评论数据，ACCT2542课程内容难度高，理解负担重，主要风险集中在分析深度不足和概念理解困难，但部分证据存在冲突或不足。,"[high] 分析深度不足导致扣分：学生可能因仅搬运数字而缺乏对财务数据变化原因、行业因素和管理层决策的解释，从而影响成绩。
[high] 课程整体难度高，可能导致挂科或低分：期中考试平均分低（如48/100），且学生普遍反映课程为会计专业最难之一。
[medium] 理解核心概念和逻辑关系困难：学生需要反复琢磨才能跟上节奏，学习压力大。",部分评论（如ID 731、858）提供了关于课程难度或教师影响的笼统感受，但缺乏直接证据支持具体风险；低证据评论（如feature-002、feature-004等）虽提及理解难度，但未明确关联具体风险或成绩影响，因此未纳入风险。证据冲突：ID 358强调课程极难，而ID 926和933指出分析深度是关键，但未直接否定难度；ID 731提到硕士课程难度类似但学生有心理准备，与本科课程形成对比，但未提供具体数据。,True,3,摘要中第二个风险明确表述课程整体难度高、挂科或低分，与gold的“课程整体内容难且需要大量的理解与分析”实质等价，且提供了具体证据和细节。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ACCT2542__topic_aligned_low_evidence__r1__s202__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ACCT2542__topic_aligned_low_evidence__r1__s202__evidence_constrained.json
ACCT2542,ACCT2542-R001,课程内容难度与理解负担,evidence_constrained,topic_aligned_low_evidence,203,基于评论数据，ACCT2542课程内容难度高，理解负担重，主要风险在于学生从会计操作向财务分析思维转变的挑战，以及课程本身的高挂科率和低平均分。,"[high] 课程内容难度极高，期中考试平均分低至48分（满分100），且学校不单独调分，导致挂科风险大。
[high] 课程重点从记账转向财务分析，学生若只会计算而缺乏解释和分析能力，容易得分普通或扣分。
[medium] 课程对抽象概念和逻辑链条的理解要求高，仅靠记忆难以掌握，学习压力易积累。
[medium] 学生可能因选课信息不足，同时选修其他难课，导致整体学习负担过重。",评论数据中部分证据来自低可信度标签（如ACCT2542-topic_aligned_low_evidence-s203-feature-*），且缺乏对具体挂科率、调分政策等客观数据的直接引用；风险严重程度基于评论者主观描述，未经验证。,True,3,摘要明确描述课程整体内容难、理解负担重，与gold风险实质等价，且提供了具体细节如挂科率、思维转变要求等。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ACCT2542__topic_aligned_low_evidence__r1__s203__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ACCT2542__topic_aligned_low_evidence__r1__s203__evidence_constrained.json
ACCT2542,ACCT2542-R001,课程内容难度与理解负担,evidence_constrained,topic_aligned_reframing,201,基于评论数据，ACCT2542课程内容难度较高，理解负担重，主要风险集中在概念消化、分析深度和前期基础要求上。,"[medium] 概念理解需要反复琢磨，学习压力可能积累
[high] 课程整体难度高，可能成为会计专业最难课程之一，期中考试平均分低
[high] 分析深度不足容易导致扣分，仅会计算而缺乏解释能力是常见问题
[medium] 前期基础薄弱会导致分析吃力，理解负担加重",部分评论（如关于教师Victoria的难度、与其他课程比较）为单一来源或主观感受，缺乏直接证据支持；评论中关于‘理解进度因人而异’和‘擅长系统分析者可能感兴趣’等观点存在冲突，但未形成明确风险证据。,True,3,摘要明确提到课程整体难度高、理解负担重，与gold风险描述实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ACCT2542__topic_aligned_reframing__r1__s201__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ACCT2542__topic_aligned_reframing__r1__s201__evidence_constrained.json
ACCT2542,ACCT2542-R001,课程内容难度与理解负担,evidence_constrained,topic_aligned_reframing,202,基于评论数据，ACCT2542课程内容难度高，理解负担重，尤其体现在从会计记账向财务分析转型的要求上。学生需注意多个明确证据支持的风险，包括课程整体难度、分析能力要求、以及与其他课程搭配的挑战。部分风险存在证据冲突或不足，已注明不确定性。,"[high] 课程整体难度极高，可能导致挂科或低分
[high] 课程侧重财务报告分析和逻辑解释，而非单纯计算，学生若只擅长计算而分析能力弱，容易失分
[medium] 课程对前期准备和基础要求高，准备不足会增加理解难度
[medium] 与其他难课同时选修可能导致后悔或崩溃",部分评论（如ACCT2542-topic_aligned_reframing-s202-feature-004、005、015）提到难度适中或负担可减轻，但缺乏具体证据支持，且与多数评论冲突，因此不作为风险报告。评论中提及的教师（如Victoria）影响未提供具体证据，故不纳入风险。,True,2,摘要明确包含课程整体难度高、理解负担重的风险，与gold描述实质等价，但摘要增加了分析转型等细节，未完全复制原表述。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ACCT2542__topic_aligned_reframing__r1__s202__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ACCT2542__topic_aligned_reframing__r1__s202__evidence_constrained.json
ACCT2542,ACCT2542-R001,课程内容难度与理解负担,evidence_constrained,topic_aligned_reframing,203,根据评论数据，ACCT2542课程内容难度高，理解负担重，主要源于抽象的分析方法、对财务报告分析深度的要求以及合并报表等复杂主题。学生需注意多个风险，但部分证据存在冲突或不足。,"[high] 课程整体难度极高，被认为是会计专业最难课程之一，期中考试平均分低至48分（满分100），且学校未进行分数上调。
[medium] 课程内容抽象，需要反复琢磨才能跟上节奏，学习压力大。
[high] 课程重点在于财务报告分析和逻辑解释，而非单纯计算，学生容易因分析深度不足、结构混乱而失分。
[medium] 对基础较弱的学生，理解难度可能更高，学习压力增大。
[low] 部分教师（如Victoria）可能增加课程难度。",部分评论（如ACCT2542-topic_aligned_reframing-s203-feature-015、-003、-011）提到预习或调整学习方式可缓解理解负担，但缺乏直接证据支持其有效性；评论[731]提到学生后悔与其他难课同时选，但未提供具体对比数据；评论[715]称2542最难，但未提供具体证据。因此，这些观点存在不确定性，未纳入风险。,True,3,摘要明确提及课程整体难度高、理解负担重，与gold风险描述实质等价，且提供了具体证据和细节。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ACCT2542__topic_aligned_reframing__r1__s203__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ACCT2542__topic_aligned_reframing__r1__s203__evidence_constrained.json
COMM1150,COMM1150-R002,考试范围与复习压力,direct,clean,0,基于评论数据，关于考试范围与复习压力，学生需注意复习范围广泛且重点集中在Economic lens，同时存在AI使用审查风险，但证据有限。,"[medium] 复习范围广泛，不仅限于lecture slides，还包括pre-learning、tutorial、readings和videos，可能增加复习压力。
[medium] quiz复习重点集中在Economic lens，尤其是Week 5、Week 7和Week 8，若忽略其他内容可能影响成绩。
[high] 课程严查AI使用率，作业中不当使用AI可能导致学术诚信问题。",评论数据仅来自少数学生，且未提供具体考试范围细节或复习压力量化证据；关于AI审查的评论仅一条，缺乏官方确认或更多佐证。,True,2,Agent摘要明确提及复习范围广泛且来源多样，与gold中'考点多且来源广'实质等价，但未直接使用'考试'一词，具体性稍弱。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMM1150__clean__r0__s0__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMM1150__clean__r0__s0__direct.json
COMM1150,COMM1150-R002,考试范围与复习压力,direct,topic_aligned_low_evidence,201,基于评论数据，关于考试范围与复习压力，学生需注意以下有明确证据支持的风险或不确定性。,"[medium] 考试范围广，复习抓不住重点
[medium] 复习计划易被打乱，考点比预期多
[low] 复习压力大可能导致已掌握考点记混
[low] 临时抱佛脚复习效果不理想",评论数据中关于考试范围与复习压力的证据主要来自低可信度评论（如COMM1150-topic_aligned_low_evidence-s201-feature-*），且缺乏具体考试范围细节或量化数据。部分评论（如902）提到quiz复习重点集中在Economic lens及Week 5、7、8，但未直接关联复习压力。证据冲突或不足时，上述风险需谨慎对待。,True,2,Agent摘要中“考试范围广，复习抓不住重点”与gold的“课程考点多，且来源广”实质等价，均指向考试内容广泛且难以聚焦。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMM1150__topic_aligned_low_evidence__r1__s201__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMM1150__topic_aligned_low_evidence__r1__s201__direct.json
COMM1150,COMM1150-R002,考试范围与复习压力,direct,topic_aligned_low_evidence,202,基于评论数据，学生反映考试范围广、考点不确定，导致复习压力大，但缺乏具体考试内容或评分标准的明确证据。,"[medium] 考试范围广泛且不明确，学生难以确定复习重点。
[medium] 复习时考点可能超出预期，增加备考不确定性。",评论数据主要来自学生主观感受，缺乏官方考试大纲或评分标准等客观证据；部分评论（如902）提及具体复习来源，但未直接说明考试范围是否明确，且与其他评论的笼统描述存在冲突，因此无法确认考试范围的实际广度或不确定性程度。,True,2,Agent摘要明确提及考试范围广、考点不确定，与gold中“考点多且来源广”实质等价，但未具体说明来源广的细节。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMM1150__topic_aligned_low_evidence__r1__s202__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMM1150__topic_aligned_low_evidence__r1__s202__direct.json
COMM1150,COMM1150-R002,考试范围与复习压力,direct,topic_aligned_low_evidence,203,基于评论数据，关于考试范围与复习压力，学生需注意quiz复习重点集中在Economic lens（Week 5、7、8），复习来源包括lecture slides、pre-learning、tutorial、readings和videos。但有多条评论反映考点模糊、范围大、复习效率低，这些是主观感受，缺乏具体证据支持。,"[medium] quiz复习重点可能不明确，复习来源多样（lecture slides、pre-learning、tutorial、readings、videos），但评论未提供具体范围或权重，存在不确定性。
[low] 部分学生反映考点模糊、范围大、复习效率低，但均为笼统感受，无具体考试内容或评分标准证据，风险程度不确定。",评论数据中关于考试范围与复习压力的信息主要来自低证据特征评论（如feature-011等），均为学生主观感受，缺乏具体考试内容、评分标准或官方说明。唯一具体信息来自评论902，但仅提及quiz复习重点和来源，未说明范围大小或难度。因此，无法确认考点是否确实模糊或复习压力大，需谨慎对待这些感受性描述。,True,2,摘要明确提及考点模糊、范围大，与gold中“考点多且来源广”实质等价，但描述为感受性证据，具体性中等。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMM1150__topic_aligned_low_evidence__r1__s203__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMM1150__topic_aligned_low_evidence__r1__s203__direct.json
COMM1150,COMM1150-R002,考试范围与复习压力,direct,topic_aligned_reframing,201,基于评论数据，关于考试范围与复习压力，学生需注意考点变化无常、范围广泛且复习重点不明确的风险，但部分证据来自笼统感受或单一评论，存在不确定性。,"[medium] 考点变化无常，复习计划易被打乱
[medium] 考试范围捉摸不定，复习时抓不住重点
[low] 复习进度赶不上考试节奏，准备手忙脚乱
[low] 考点太多导致复习效率低下",多数评论（如feature-015、feature-002、feature-009等）为笼统感受，缺乏具体事实支撑；部分评论（如861、865、854）涉及个人经历但未直接关联考试范围；评论902提供了具体复习重点（Economic lens及周次），但与其他评论的“捉摸不定”存在冲突，且证据来源单一；评论941列出了评估类型但未说明范围不确定性。因此，上述风险基于有限且部分冲突的证据，需谨慎对待。,True,2,Agent摘要明确提及考试范围广泛、捉摸不定、复习重点不明确，与gold中“考点多且来源广”实质等价，但表述更分散，具体性中等。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMM1150__topic_aligned_reframing__r1__s201__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMM1150__topic_aligned_reframing__r1__s201__direct.json
COMM1150,COMM1150-R002,考试范围与复习压力,direct,topic_aligned_reframing,202,基于评论数据，关于考试范围与复习压力，学生需注意考点分布不明确、范围广可能导致复习抓不住重点，以及复习节奏因基础不同而存在差异。,"[medium] 考试范围太广，复习时抓不住重点
[medium] 考点分布不明确，容易盲目刷题
[low] 不同基础的学生复习节奏差异大，可能影响备考效果",评论数据中关于考试范围与复习压力的直接证据有限，部分评论（如feature-004、005、012、016、020）为一般性建议或感受，未提供具体风险证据；评论865、842、861、854、848、837、830、1196、941、902涉及其他方面（如给分、AI率、作业内容），与考试范围与复习压力无关，因此未纳入分析。,True,2,摘要明确提到考试范围广、考点分布不明确，与gold风险实质等价，但未明确提及考点来源广。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMM1150__topic_aligned_reframing__r1__s202__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMM1150__topic_aligned_reframing__r1__s202__direct.json
COMM1150,COMM1150-R002,考试范围与复习压力,direct,topic_aligned_reframing,203,基于评论数据，关于考试范围与复习压力，学生需注意考试范围宽泛、复习重点不明确等风险，但部分证据来自不可信评论，且存在冲突或不足。,"[medium] 考试范围过于宽泛，导致复习时难以抓住重点，复习效率下降。
[medium] 复习压力大，因为考试范围不确定，需要重新调整复习计划。
[low] 复习重点因人而异，基础不同的学生需要灵活调整复习方式，但缺乏统一指导。",评论数据来自不可信来源，且部分评论（如830、854、848、865、837、861、902、941、842、1196）未直接涉及考试范围与复习压力，因此未纳入证据。关于考试范围的具体内容（如quiz复习重点）仅有一条评论（902）提及，但该评论不可信且与其他评论冲突，故不作为明确证据。此外，评论中关于复习压力与考试范围的描述多为笼统感受，缺乏具体事实支撑，且存在证据冲突（如对给分高低的不同看法），因此上述风险基于有限且不可信的评论，不确定性较高。,True,2,Agent摘要明确提及考试范围宽泛、复习重点不明确，与gold风险'课程考点多，且来源广'实质等价，但未具体说明来源广。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMM1150__topic_aligned_reframing__r1__s203__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMM1150__topic_aligned_reframing__r1__s203__direct.json
COMM1150,COMM1150-R002,考试范围与复习压力,bm25_retrieve_then_summarize,clean,0,基于评论数据，关于考试范围与复习压力，学生需注意复习重点集中在Economic lens的特定周次，但复习来源广泛，可能增加复习压力。,[medium] 复习重点集中在Economic lens的Week 5、Week 7和Week 8，但复习来源包括lecture slides、pre-learning、tutorial、readings和videos，范围较广，可能导致复习压力增大。,评论数据仅来自一条评论（ID 902），且未提供其他评论佐证考试范围与复习压力的具体风险或不确定性，因此证据有限，无法全面评估。,True,3,摘要明确提到复习来源广泛（lecture slides、pre-learning等），与gold中“来源广”实质等价，且均指向考试复习压力。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMM1150__clean__r0__s0__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMM1150__clean__r0__s0__bm25_retrieve_then_summarize.json
COMM1150,COMM1150-R002,考试范围与复习压力,bm25_retrieve_then_summarize,topic_aligned_low_evidence,201,评论显示学生对考试范围与复习压力存在普遍担忧，但证据主要来自个人感受，缺乏具体事实支撑。,"[medium] 考试范围模糊不清，导致复习计划难以精准制定，可能遗漏关键内容。
[medium] 考试范围过广，学生感觉抓不住重点，复习效率低下。
[low] 复习压力可能导致已掌握的知识点混淆。
[low] 学生担心考试范围超出预期，即使反复复习仍感不安。",所有评论均来自学生主观感受，缺乏客观数据（如实际考试范围、成绩统计等）支持。证据冲突或不足：部分评论称范围“像大海捞针”，但无具体说明；复习压力导致记混仅一条评论，证据薄弱。因此，上述风险均为可能性，实际影响程度不确定。,True,2,摘要中“考试范围过广，学生感觉抓不住重点”与gold“课程考点多，且来源广”实质等价，均指向考试内容广泛、难以聚焦。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMM1150__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMM1150__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize.json
