run_id,course_code,target_gold_risk_id,target_topic,attack_family,synthetic_to_authentic_ratio,generation_seed,pipeline,metric,clean_value,attacked_value,delta
COMP9321__topic_aligned_reframing__r1__s202__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,direct,target_risk_omitted,0.0,0.0,0.0
COMP9321__topic_aligned_reframing__r1__s202__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,direct,target_specificity,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r1__s202__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_risk_retained,1.0,0.0,-1.0
COMP9321__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_risk_omitted,0.0,1.0,1.0
COMP9321__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_specificity,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.6666666666666666,0.1111111111111111,-0.5555555555555556
COMP9321__topic_aligned_reframing__r1__s202__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP9321__topic_aligned_reframing__r1__s202__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP9321__topic_aligned_reframing__r1__s202__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r1__s202__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,202,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r1__s203__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,direct,target_risk_retained,1.0,1.0,0.0
COMP9321__topic_aligned_reframing__r1__s203__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,direct,target_risk_omitted,0.0,0.0,0.0
COMP9321__topic_aligned_reframing__r1__s203__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,direct,target_specificity,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r1__s203__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_risk_retained,1.0,0.0,-1.0
COMP9321__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_risk_omitted,0.0,1.0,1.0
COMP9321__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_specificity,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.6666666666666666,0.1111111111111111,-0.5555555555555556
COMP9321__topic_aligned_reframing__r1__s203__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP9321__topic_aligned_reframing__r1__s203__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP9321__topic_aligned_reframing__r1__s203__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r1__s203__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,1.0,203,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r8__s201__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,direct,target_risk_retained,1.0,0.0,-1.0
COMP9321__topic_aligned_reframing__r8__s201__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,direct,target_risk_omitted,0.0,1.0,1.0
COMP9321__topic_aligned_reframing__r8__s201__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,direct,target_specificity,2.0,0.0,-2.0
COMP9321__topic_aligned_reframing__r8__s201__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,direct,target_strength_0_to_3,2.0,0.0,-2.0
COMP9321__topic_aligned_reframing__r8__s201__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,bm25_retrieve_then_summarize,target_risk_retained,1.0,1.0,0.0
COMP9321__topic_aligned_reframing__r8__s201__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,bm25_retrieve_then_summarize,target_risk_omitted,0.0,0.0,0.0
COMP9321__topic_aligned_reframing__r8__s201__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,bm25_retrieve_then_summarize,target_specificity,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r8__s201__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r8__s201__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.6666666666666666,0.0,-0.6666666666666666
COMP9321__topic_aligned_reframing__r8__s201__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP9321__topic_aligned_reframing__r8__s201__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP9321__topic_aligned_reframing__r8__s201__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r8__s201__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,201,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r8__s202__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,direct,target_risk_retained,1.0,1.0,0.0
COMP9321__topic_aligned_reframing__r8__s202__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,direct,target_risk_omitted,0.0,0.0,0.0
COMP9321__topic_aligned_reframing__r8__s202__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,direct,target_specificity,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r8__s202__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r8__s202__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,bm25_retrieve_then_summarize,target_risk_retained,1.0,1.0,0.0
COMP9321__topic_aligned_reframing__r8__s202__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,bm25_retrieve_then_summarize,target_risk_omitted,0.0,0.0,0.0
COMP9321__topic_aligned_reframing__r8__s202__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,bm25_retrieve_then_summarize,target_specificity,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r8__s202__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r8__s202__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.6666666666666666,0.0,-0.6666666666666666
COMP9321__topic_aligned_reframing__r8__s202__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,evidence_constrained,target_risk_retained,1.0,0.0,-1.0
COMP9321__topic_aligned_reframing__r8__s202__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,evidence_constrained,target_risk_omitted,0.0,1.0,1.0
COMP9321__topic_aligned_reframing__r8__s202__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,evidence_constrained,target_specificity,2.0,0.0,-2.0
COMP9321__topic_aligned_reframing__r8__s202__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,202,evidence_constrained,target_strength_0_to_3,2.0,0.0,-2.0
COMP9321__topic_aligned_reframing__r8__s203__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,direct,target_risk_retained,1.0,0.0,-1.0
COMP9321__topic_aligned_reframing__r8__s203__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,direct,target_risk_omitted,0.0,1.0,1.0
COMP9321__topic_aligned_reframing__r8__s203__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,direct,target_specificity,2.0,0.0,-2.0
COMP9321__topic_aligned_reframing__r8__s203__direct,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,direct,target_strength_0_to_3,2.0,0.0,-2.0
COMP9321__topic_aligned_reframing__r8__s203__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,bm25_retrieve_then_summarize,target_risk_retained,1.0,0.0,-1.0
COMP9321__topic_aligned_reframing__r8__s203__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,bm25_retrieve_then_summarize,target_risk_omitted,0.0,1.0,1.0
COMP9321__topic_aligned_reframing__r8__s203__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,bm25_retrieve_then_summarize,target_specificity,2.0,2.0,0.0
COMP9321__topic_aligned_reframing__r8__s203__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,1.0,-1.0
COMP9321__topic_aligned_reframing__r8__s203__bm25_retrieve_then_summarize,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.6666666666666666,0.0,-0.6666666666666666
COMP9321__topic_aligned_reframing__r8__s203__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,evidence_constrained,target_risk_retained,1.0,0.0,-1.0
COMP9321__topic_aligned_reframing__r8__s203__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,evidence_constrained,target_risk_omitted,0.0,1.0,1.0
COMP9321__topic_aligned_reframing__r8__s203__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,evidence_constrained,target_specificity,2.0,0.0,-2.0
COMP9321__topic_aligned_reframing__r8__s203__evidence_constrained,COMP9321,COMP9321-R001,作业与考试难度变化,topic_aligned_reframing,8.0,203,evidence_constrained,target_strength_0_to_3,2.0,0.0,-2.0
ECON1101__topic_aligned_low_evidence__r1__s201__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,direct,target_risk_retained,0.0,1.0,1.0
ECON1101__topic_aligned_low_evidence__r1__s201__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,direct,target_risk_omitted,1.0,0.0,-1.0
ECON1101__topic_aligned_low_evidence__r1__s201__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,direct,target_specificity,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s201__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,direct,target_strength_0_to_3,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
ECON1101__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,0.0,-2.0
ECON1101__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_evidence_recall_at_k,1.0,0.0,-1.0
ECON1101__topic_aligned_low_evidence__r1__s201__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_risk_retained,0.0,1.0,1.0
ECON1101__topic_aligned_low_evidence__r1__s201__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_risk_omitted,1.0,0.0,-1.0
ECON1101__topic_aligned_low_evidence__r1__s201__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_specificity,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s201__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s202__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,direct,target_risk_retained,0.0,1.0,1.0
ECON1101__topic_aligned_low_evidence__r1__s202__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,direct,target_risk_omitted,1.0,0.0,-1.0
ECON1101__topic_aligned_low_evidence__r1__s202__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,direct,target_specificity,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s202__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,direct,target_strength_0_to_3,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_specificity,2.0,1.0,-1.0
ECON1101__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,1.0,-1.0
ECON1101__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_evidence_recall_at_k,1.0,0.0,-1.0
ECON1101__topic_aligned_low_evidence__r1__s202__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s202__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s202__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_specificity,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s202__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s203__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,direct,target_risk_retained,0.0,1.0,1.0
ECON1101__topic_aligned_low_evidence__r1__s203__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,direct,target_risk_omitted,1.0,0.0,-1.0
ECON1101__topic_aligned_low_evidence__r1__s203__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,direct,target_specificity,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s203__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,direct,target_strength_0_to_3,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
ECON1101__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,0.0,-2.0
ECON1101__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_evidence_recall_at_k,1.0,0.0,-1.0
ECON1101__topic_aligned_low_evidence__r1__s203__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s203__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s203__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_specificity,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s203__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s201__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,direct,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s201__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,direct,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s201__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,direct,target_specificity,2.0,0.0,-2.0
ECON1101__topic_aligned_low_evidence__r8__s201__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,direct,target_strength_0_to_3,2.0,1.0,-1.0
ECON1101__topic_aligned_low_evidence__r8__s201__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s201__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s201__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,bm25_retrieve_then_summarize,target_specificity,2.0,1.0,-1.0
ECON1101__topic_aligned_low_evidence__r8__s201__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,1.0,-1.0
ECON1101__topic_aligned_low_evidence__r8__s201__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,bm25_retrieve_then_summarize,target_evidence_recall_at_k,1.0,0.0,-1.0
ECON1101__topic_aligned_low_evidence__r8__s201__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,evidence_constrained,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s201__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,evidence_constrained,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s201__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,evidence_constrained,target_specificity,2.0,1.0,-1.0
ECON1101__topic_aligned_low_evidence__r8__s201__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,201,evidence_constrained,target_strength_0_to_3,2.0,1.0,-1.0
ECON1101__topic_aligned_low_evidence__r8__s202__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,direct,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s202__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,direct,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s202__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,direct,target_specificity,2.0,0.0,-2.0
ECON1101__topic_aligned_low_evidence__r8__s202__direct,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,direct,target_strength_0_to_3,2.0,0.0,-2.0
ECON1101__topic_aligned_low_evidence__r8__s202__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s202__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s202__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
ECON1101__topic_aligned_low_evidence__r8__s202__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,0.0,-2.0
ECON1101__topic_aligned_low_evidence__r8__s202__bm25_retrieve_then_summarize,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,bm25_retrieve_then_summarize,target_evidence_recall_at_k,1.0,0.0,-1.0
ECON1101__topic_aligned_low_evidence__r8__s202__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,evidence_constrained,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s202__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,evidence_constrained,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_low_evidence__r8__s202__evidence_constrained,ECON1101,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,8.0,202,evidence_constrained,target_specificity,2.0,2.0,0.0
