annotator_id,course_code,course_title_en,comment_id,first_hand_experience,contains_concrete_evidence,specificity_0_3,low_evidence_general,aspect_labels,risk_labels,risk_severity_0_3,sentiment,evidence_span,notes,updated_at,_source_file,_source_encoding,_source_row
Miris sjy,COMP6713,Natural Language Processing,1010,yes,yes,1,yes,assessment;exam,assessment_bunching,1,neutral,平时分给得挺高，但是期末体验比较难。,,2026-07-10T06:08:07.400Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,79
Miris sjy,COMP6080,Web Front-End Programming,1018,yes,yes,1,yes,assessment,high_workload;content_too_hard,1,mixed,纯干货课 实习和现在工作全靠6080,,2026-07-07T12:09:35.941Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,81
Miris sjy,COMP6713,Natural Language Processing,1019,yes,yes,3,no,assessment;exam;assignment;project;quiz,harsh_grading,1,mixed,花了不少时间学这门课加上本身有一定llm基础结果DN都没上,,2026-07-10T06:08:59.217Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,82
Miris sjy,COMP6080,Web Front-End Programming,1027,unclear,no,0,yes,assessment,high_workload,2,negative,,,2026-07-07T12:10:29.254Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,83
Miris sjy,COMP6991,Solving Modern Programming Problems with Rust,1029,yes,yes,2,no,exam,none,0,positive,,,2026-07-10T04:33:11.231Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,84
Miris sjy,COMP6080,Web Front-End Programming,1035,yes,no,0,yes,assessment,none,0,neutral,,,2026-07-07T12:10:50.520Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,85
Miris sjy,COMP6991,Solving Modern Programming Problems with Rust,1037,yes,no,1,yes,assignment,none,0,neutral,,,2026-07-10T04:34:29.186Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,86
Miris sjy,COMP6080,Web Front-End Programming,1044,yes,yes,1,yes,assessment,other,1,neutral,邮件跟课程网站成绩不一样,,2026-07-07T12:11:32.026Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,87
Miris sjy,COMP6991,Solving Modern Programming Problems with Rust,1046,yes,yes,2,no,exam;assignment,other,0,neutral,期末题量是真的大,,2026-07-10T04:35:37.499Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,88
Miris sjy,COMP6991,Solving Modern Programming Problems with Rust,1059,unclear,no,1,yes,exam,none,0,neutral,线上考试是在家考。,,2026-07-10T04:36:11.858Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,89
Miris sjy,COMP6080,Web Front-End Programming,1064,yes,yes,1,yes,assessment,none,0,positive,涨分了，从82变84,,2026-07-07T12:12:36.780Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,90
Miris sjy,COMP6991,Solving Modern Programming Problems with Rust,1066,yes,yes,2,no,exam;assignment;teaching_quality,none,0,positive,还好啦 这学期挺多人90+的,,2026-07-10T04:37:03.935Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,91
Miris sjy,COMP6080,Web Front-End Programming,1071,yes,no,0,yes,exam,unclear_marking;harsh_grading,1,negative,,,2026-07-07T12:13:31.830Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,92
Miris sjy,COMP6080,Web Front-End Programming,1079,yes,yes,3,no,assessment;assignment,none,0,positive,遇到的tutor都很好  给分·都很高,,2026-07-07T12:14:28.206Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,93
Miris sjy,COMP6991,Solving Modern Programming Problems with Rust,1081,yes,yes,3,no,lab,none,0,neutral,很适合初学者的样子，进度也不快,,2026-07-10T04:37:48.955Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,94
Miris sjy,COMP6713,Natural Language Processing,1086,yes,no,0,yes,exam,none,0,neutral,,,2026-07-10T06:09:24.834Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,95
Miris sjy,COMP6991,Solving Modern Programming Problems with Rust,1087,yes,yes,3,no,assessment;exam;assignment,none,0,positive,assn2 相对简单；final 比较 generous,,2026-07-10T04:39:58.072Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,96
Miris sjy,COMP6713,Natural Language Processing,1096,unclear,no,1,yes,exam,content_too_hard,1,negative,,,2026-07-10T06:10:46.188Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,97
Miris sjy,COMP6991,Solving Modern Programming Problems with Rust,1097,yes,,3,no,assessment;exam;marking,none,0,positive,wam booster,,2026-07-10T04:40:44.452Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,98
Miris sjy,COMP6080,Web Front-End Programming,1151,yes,yes,2,no,assessment;assignment,group_work_risk,0,neutral,最终分数会看个人贡献，不建议只依赖组队。,,2026-07-07T12:15:07.773Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,100
Miris sjy,COMP6080,Web Front-End Programming,1205,yes,yes,3,no,assessment,other,0,neutral,,,2026-07-07T12:15:49.073Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,101
Miris sjy,COMP6991,Solving Modern Programming Problems with Rust,1206,yes,yes,3,no,assessment;exam;assignment,none,0,positive,很大程度上的是比较rust对于其他语言的优势,,2026-07-10T04:42:59.137Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,102
Miris sjy,COMP9417,Machine Learning,35,yes,no,1,no,assessment,none,0,positive,,,2026-07-10T11:55:47.082Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,6
Miris sjy,COMP9417,Machine Learning,111,yes,yes,2,yes,assessment;project;quiz,high_workload,1,neutral,几乎每周都有任务，不是quiz就是作业，有时候还要写report,,2026-07-10T06:45:36.602Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,9
Miris sjy,COMP9417,Machine Learning,113,yes,yes,1,no,project;group_work,group_work_risk,0,neutral,project很吃队友,,2026-07-10T06:53:10.300Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,10
Miris sjy,COMP9417,Machine Learning,115,unclear,no,1,yes,assessment;resource_quality,none,0,positive,,,2026-07-10T06:54:47.421Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,11
Miris sjy,COMP6771,Advanced C++ Programming,190,,,,,,,,,,,2026-07-10T11:46:15.154Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,29
Miris sjy,COMP9044,Software Construction: Techniques and Tools,208,unclear,yes,0,yes,assessment,content_too_hard,1,neutral,基础一般处刑,,2026-07-10T11:55:48.061Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,32
Miris sjy,COMP9044,Software Construction: Techniques and Tools,210,unclear,yes,1,yes,assessment,content_too_hard,2,negative,推荐大家修 9044，尤其是那种觉得自己平时太闲、特别想给生活增加一点琐碎痛苦的人。,,2026-07-10T11:55:50.021Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,33
Miris sjy,COMP9417,Machine Learning,278,yes,yes,3,no,exam;assignment;project,exam_sample_mismatch;double_pass_or_hurdle,0,neutral,和平时给的sampleexam毫无关系,,2026-07-10T11:17:02.228Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,38
Miris sjy,COMP9417,Machine Learning,281,yes,yes,3,no,exam;assignment;project,double_pass_or_hurdle,1,neutral,t1是final全选择，其他学期final有推导不建议选。,,2026-07-10T11:18:39.208Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,39
Miris sjy,COMP9417,Machine Learning,315,yes,,2,no,assessment;exam,content_too_hard,,neutral,期末巨难，巨难，巨难。,,2026-07-10T11:19:35.993Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,43
Miris sjy,COMP9417,Machine Learning,338,yes,yes,3,no,assessment;project;marking,content_too_hard,1,mixed,"知识点巨多还杂，HW还中规中矩
期末题很恶心",,2026-07-10T11:25:47.252Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,45
Miris sjy,COMP9417,Machine Learning,350,yes,yes,3,no,assessment;exam,content_too_hard,0,positive,数学不好的慎选！,,2026-07-10T11:26:50.182Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,47
Miris sjy,COMP9417,Machine Learning,577,yes,yes,1,no,assessment,content_too_hard,1,neutral,至少学过数学系2099/2069/2859/2601/2901/2111/2011/2018/2019中的一门或几门再来上吧,,2026-07-10T11:27:37.333Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,52
Miris sjy,COMP9417,Machine Learning,578,yes,yes,3,no,assessment;exam;assignment,none,0,neutral,没有dp挺友好的,,2026-07-10T11:28:52.734Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,53
Miris sjy,COMP9417,Machine Learning,579,yes,yes,2,no,assessment;teaching_quality,poor_organization;weak_teaching,1,neutral,课程设计也根本没有感到教学，只有9周。在9周塞了西瓜书2/3的内容,,2026-07-10T11:29:52.946Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,54
Miris sjy,COMP9417,Machine Learning,598,yes,yes,3,no,assessment;exam;group_work,exam_sample_mismatch,0,neutral,sample相关的题目很少，很多题目完全没见过,,2026-07-10T11:30:35.841Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,55
Miris sjy,COMP9044,Software Construction: Techniques and Tools,609,yes,no,2,no,assessment;exam,unclear_marking;content_too_hard,1,neutral,,,2026-07-10T11:55:50.295Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,58
Miris sjy,COMP9044,Software Construction: Techniques and Tools,610,yes,yes,3,no,assessment;exam;assignment;quiz;lab,none,0,positive,,,2026-07-10T11:55:55.063Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,59
Miris sjy,COMP9044,Software Construction: Techniques and Tools,952,yes,no,3,no,assessment;exam,double_pass_or_hurdle;content_too_hard,1,mixed,期末上机写代码这个就不好过,,2026-07-10T11:56:55.683Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,62
Miris sjy,COMP9044,Software Construction: Techniques and Tools,960,yes,yes,3,no,assessment;exam,exam_sample_mismatch;double_pass_or_hurdle;content_too_hard,1,neutral,真正难的是考试，考的是你的耐力和思维（写着写着可能就晕了）考试的那个电脑键盘和鼠标都不好用，测试也必须手打,,2026-07-10T11:57:53.034Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,65
Miris sjy,COMP9044,Software Construction: Techniques and Tools,969,yes,no,0,yes,assessment,high_workload,1,negative,,,2026-07-10T11:58:21.114Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,68
Miris sjy,COMP9044,Software Construction: Techniques and Tools,977,yes,yes,1,no,exam,double_pass_or_hurdle,1,negative,12道题3小时，大概写5道左右才算dp,,2026-07-10T11:59:04.765Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,71
Miris sjy,COMP9417,Machine Learning,979,yes,no,0,yes,assessment,none,0,neutral,,,2026-07-10T11:30:58.880Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,68
Miris sjy,COMP9044,Software Construction: Techniques and Tools,985,yes,no,1,no,assessment;exam,none,0,neutral,,,2026-07-10T11:59:36.712Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,75
Miris sjy,COMP9417,Machine Learning,988,yes,yes,3,no,assessment;group_work,exam_sample_mismatch,0,neutral,学到的知识很有用,,2026-07-10T11:32:04.049Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,71
Miris sjy,COMP9044,Software Construction: Techniques and Tools,994,yes,yes,1,yes,assessment;exam;workload,high_workload;content_too_hard,1,mixed,代码量巨大……而且期末难度持续上涨,,2026-07-10T12:01:32.191Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,79
Miris sjy,COMP9417,Machine Learning,997,yes,no,1,yes,exam,none,0,neutral,,,2026-07-10T11:32:28.106Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,74
Miris sjy,COMP9044,Software Construction: Techniques and Tools,1004,yes,no,1,yes,assessment,prerequisite_gap,1,mixed,,,2026-07-10T12:02:09.929Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,83
Miris sjy,COMP9417,Machine Learning,1007,unclear,no,1,yes,assessment,none,0,neutral,,,2026-07-10T11:32:53.879Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,77
Miris sjy,COMP9044,Software Construction: Techniques and Tools,1012,yes,no,1,yes,assessment,none,0,positive,,,2026-07-10T12:02:34.222Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,87
Miris sjy,COMP9417,Machine Learning,1015,yes,no,2,no,assessment;teaching_quality,none,0,neutral,,,2026-07-10T11:33:21.001Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,80
Miris sjy,COMP9044,Software Construction: Techniques and Tools,1021,yes,no,2,no,assessment,none,0,positive,,,2026-07-10T12:03:17.091Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,91
Miris sjy,COMP9044,Software Construction: Techniques and Tools,1138,yes,no,2,no,assessment,none,0,positive,,,2026-07-10T12:04:04.358Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,108
Miris sjy,COMP9417,Machine Learning,1139,yes,,2,no,assessment,content_too_hard,,neutral,不少同学scale后才pass；如果概念理解不到位，作业和考试都会比较痛苦。,,2026-07-10T11:34:04.023Z,9417\review_annotations_Miris_sjy (2).csv,utf-8-sig,99
Miris sjy,COMP9044,Software Construction: Techniques and Tools,1225,yes,no,1,no,assignment,none,0,neutral,,,2026-07-10T12:04:44.281Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,113
Miris sjy,COMP9044,Software Construction: Techniques and Tools,1226,yes,yes,2,no,exam,content_too_hard,1,negative,final不好过，最好自己写熟练，考试题量很大，必须很熟练.,,2026-07-10T12:05:54.451Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,114
Miris sjy,COMP9044,Software Construction: Techniques and Tools,1227,yes,yes,2,no,exam,unclear_marking,1,negative,写了八题auto全过9/10写了一点点以为起码能拿70的结果6/8扣一堆分,,2026-07-10T12:06:32.367Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,115
Miris sjy,COMP9044,Software Construction: Techniques and Tools,1228,yes,yes,3,no,assessment;exam;resource_quality,high_workload,0,neutral,非常实用的课，非常耗时的课,,2026-07-10T12:07:48.123Z,9044\review_annotations_Miris_sjy (2).csv,utf-8-sig,116
kreit,COMP3311,Database Systems,17,yes,no,2,yes,career_relevance,positive_evidence;none,1,neutral,none,与课程设置本身的关联性不大,2026-07-07T13:19:59.565Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,3
kreit,COMP6713,Natural Language Processing,32,,,,,,,,,,,2026-07-07T10:06:38.743Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,4
kreit,COMP6080,Web Front-End Programming,33,,,,,,,,,,,2026-07-07T10:05:00.007Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,5
kreit,GSOE9820,Engineering Project Management,60,yes,no,2,yes,project;workload;group_work;course_organization;teaching_quality,poor_organization;weak_teaching;insufficient_support;group_work_risk,2,negative,none,评论同时涉及work load以及个人情绪，但没有具体情况说明,2026-07-07T10:45:57.877Z,GSOE9820\review_annotations_kreit.csv,utf-8-sig,2
kreit,GSOE9820,Engineering Project Management,62,yes,no,2,yes,exam;project;group_work,unclear_marking;group_work_risk,2,neutral,平时作业分占得高,平时作业如何安排，分数占比几何未能指明,2026-07-07T10:45:59.061Z,GSOE9820\review_annotations_kreit.csv,utf-8-sig,3
kreit,GSOE9820,Engineering Project Management,64,yes,no,2,no,exam;project;marking;group_work;course_organization;career_relevance,high_workload;content_too_shallow,3,neutral,它明显更偏协作、流程和交付,没有明确说明具体任务安排,2026-07-07T10:51:09.819Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,9
kreit,COMP6991,Solving Modern Programming Problems with Rust,123,,,,,,,,,,,2026-07-07T10:05:01.687Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,10
kreit,COMP6713,Natural Language Processing,169,,,,,,,,,,,2026-07-07T10:05:07.719Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,11
kreit,GSOE9820,Engineering Project Management,172,yes,no,0,yes,assessment;project;feedback;group_work,unclear_marking,3,negative,none,评论情绪化明显，为吐槽贴,2026-07-07T10:48:22.932Z,GSOE9820\review_annotations_kreit.csv,utf-8-sig,5
kreit,GSOE9820,Engineering Project Management,174,unclear,no,1,yes,assessment;assignment;quiz;workload,none,1,mixed,不写代码的课都简单,仅说明课程中所使用的工具,2026-07-07T10:48:21.797Z,GSOE9820\review_annotations_kreit.csv,utf-8-sig,6
kreit,GSOE9820,Engineering Project Management,176,yes,no,0,yes,exam;project,unclear_marking;group_work_risk,1,mixed,none,,2026-07-07T10:48:20.709Z,GSOE9820\review_annotations_kreit.csv,utf-8-sig,7
kreit,GSOE9820,Engineering Project Management,178,yes,no,0,yes,,,0,positive,水课，必选,一手资料不确定,2026-07-07T10:48:14.236Z,GSOE9820\review_annotations_kreit.csv,utf-8-sig,8
kreit,GSOE9820,Engineering Project Management,325,yes,no,1,yes,marking;workload,content_too_shallow,0,positive,好在事少,一手资料不确定,2026-07-07T10:48:13.500Z,GSOE9820\review_annotations_kreit.csv,utf-8-sig,9
kreit,COMP3311,Database Systems,391,yes,yes,2,yes,exam;tutor,exam_sample_mismatch,2,mixed,不幸的是我们那一届好像是final没设计好难度，被很多私人邮件骂破防了,较清晰,2026-07-07T13:20:00.218Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,24
kreit,GSOE9820,Engineering Project Management,601,yes,yes,3,no,project;feedback;lecture;group_work;career_relevance,group_work_risk,2,neutral,整体来说不难，但确实觉得有点浪费时间,评论同时涉及职业相关性、讲座、给分情况,2026-07-07T10:48:10.636Z,GSOE9820\review_annotations_kreit.csv,utf-8-sig,10
kreit,COMM1150,Global Business Environments,830,yes,no,1,yes,marking;tutor,unclear_marking,2,negative,none,无证据,2026-07-07T11:06:10.704Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,42
kreit,COMM1150,Global Business Environments,837,yes,no,0,yes,marking;other,unclear_marking,0,positive,none,first-hand不确定,2026-07-07T11:06:11.503Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,43
kreit,COMM1150,Global Business Environments,842,yes,no,1,yes,marking;tutor,unclear_marking;harsh_grading,1,negative,none,未说明原因,2026-07-07T11:16:44.180Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,44
kreit,COMM1150,Global Business Environments,848,yes,yes,2,yes,marking;tutor,unclear_marking;team_presentation,1,positive,participation给分大方但团队演讲给分一般般,评论主观性强,2026-07-07T11:16:44.565Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,45
kreit,COMM1150,Global Business Environments,854,yes,yes,3,no,marking;tutor,unclear_marking,2,mixed,participation 确实大方一些，但最后视频作业给分很一般,得分因素不明确,2026-07-07T11:18:42.652Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,46
kreit,COMM1150,Global Business Environments,861,yes,no,2,yes,marking;tutor;participation,unclear_marking;insufficient_support,2,mixed,我本来Lincoln的participation有8/10 但后面好像反而低了,未能明确分数降低原因,2026-07-07T11:21:07.932Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,47
kreit,COMM1150,Global Business Environments,865,yes,no,2,yes,marking;tutor,unclear_marking;team_presentation,1,negative,none,细节不足,2026-07-07T11:22:11.443Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,48
kreit,COMM1150,Global Business Environments,902,yes,yes,3,no,exam;marking;lecture,exam_sample_mismatch;none,2,neutral,复习来源不只是lecture slides，也包括pre-learning、tutorial、readings和videos,复习来源繁多,2026-07-07T11:26:31.474Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,49
kreit,COMM1150,Global Business Environments,941,yes,yes,3,no,assessment;marking;workload,none,2,neutral,COMM1150的assessment包括tutorial participation、Lenses and Levers Report、quiz和group sustainability presentation。,none,2026-07-07T11:28:26.762Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,50
kreit,COMM1150,Global Business Environments,1196,yes,no,2,yes,assessment,none;other,2,neutral,课程现在严查AI率,,2026-07-07T11:32:07.097Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,64
kreit,GSOE9820,Engineering Project Management,1197,unclear,no,0,yes,assessment;marking;support,group_work_risk,0,neutral,选个好的小组感觉就可以了,泛泛而谈，无数据支撑,2026-07-07T10:47:57.861Z,GSOE9820\review_annotations_kreit.csv,utf-8-sig,11
kreit,GSOE9820,Engineering Project Management,1208,yes,yes,3,no,assessment;exam;assignment;group_work,group_work_risk;positive_evidence,1,positive,考试线开卷考试，有往年的题库可以参考。平时作业大部分是小组形式，只要小组队员不摆还是很有可能拿高分的。,同时涉及考试和平时作业,2026-07-07T10:47:50.748Z,GSOE9820\review_annotations_kreit.csv,utf-8-sig,12
kreit,COMP3121,Algorithm Design and Analysis,9,yes,no,1,yes,feedback;tutor,positive_evidence,1,positive,none,主观性过强，对课程评价不多,2026-07-07T12:20:11.061Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,2
kreit,COMP1521,Computer Systems Fundamentals,37,yes,no,2,yes,assessment;career_relevance;degree_of_difficulty,content_too_hard,2,mixed,mips加文件系统，指针链表杂糅。学的跟做梦一样。难度属于薛定谔的猫。,评论同时涉及课业内容、学习难度、未来发展,2026-07-07T12:19:07.725Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,6
kreit,COMP3121,Algorithm Design and Analysis,216,yes,no,2,yes,assessment;marking,unclear_marking;poor_organization,2,negative,none,主观性过强,2026-07-07T12:20:11.640Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,16
kreit,COMP1521,Computer Systems Fundamentals,329,yes,no,1,yes,course_organization;administration,content_too_hard,3,negative,none,无具体证据,2026-07-07T12:19:08.277Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,21
kreit,COMP1521,Computer Systems Fundamentals,344,,,,,feedback;prerequisite,prerequisite_gap;content_too_hard,,,对于只有comp1511的编程背景来说第六周之后是有点吃力的,具体感受为主,2026-07-07T12:19:09.933Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,22
kreit,COMP1521,Computer Systems Fundamentals,370,,,,,,,,,,,2026-07-07T12:19:10.588Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,23
kreit,COMP1521,Computer Systems Fundamentals,414,yes,yes,3,no,assessment;feedback;degree_of_difficulty,prerequisite_gap;content_too_hard;low_practical_value,3,negative,"If you like researching how machines actually run code, it can be valuable, but for me it felt far removed from the practical joy I got from COMP1511.",主观性较强,2026-07-07T12:19:14.885Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,25
kreit,COMP1521,Computer Systems Fundamentals,415,yes,no,2,yes,assessment;career_relevance;degree_of_difficulty,content_too_hard,2,negative,none,个人反馈为主，主观性强,2026-07-07T12:19:16.428Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,26
kreit,COMP3121,Algorithm Design and Analysis,422,yes,no,1,yes,,positive_evidence,0,positive,none,课程对个人影响，主观强,2026-07-07T12:20:12.405Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,27
kreit,COMP3121,Algorithm Design and Analysis,423,no,no,1,yes,assignment,none,1,positive,none,像是教授串的评论,2026-07-07T12:20:12.924Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,28
kreit,COMP3121,Algorithm Design and Analysis,465,yes,no,1,yes,assessment;feedback,harsh_grading,,negative,原来想着算法嘛，写写伪代码就好了，结果没想到这分一个比一个扣的狠呐,个人主观性强,2026-07-07T12:20:13.908Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,30
kreit,COMP3121,Algorithm Design and Analysis,466,yes,no,1,yes,assessment;marking;prerequisite,harsh_grading;content_too_hard,1,neutral,如果之前没有相关的训练或者毫无经验以及心理预期的话，就很容易发生自己想的和老师想的不是一回事儿的情况,无具体证据支撑,2026-07-07T12:20:14.524Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,31
kreit,COMP1521,Computer Systems Fundamentals,511,yes,no,1,yes,assessment;feedback;degree_of_difficulty,double_pass_or_hurdle;content_too_hard,2,neutral,,课程安排不详细，缺少细节,2026-07-07T12:19:26.325Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,32
kreit,COMP1521,Computer Systems Fundamentals,512,yes,yes,3,no,feedback;prerequisite;course_organization;degree_of_difficulty,prerequisite_gap;content_too_hard,3,neutral,process、pipe和thread部分比较难，学校给这三部分的练习题太少了，没有办法大量训练,,2026-07-07T12:19:27.853Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,33
kreit,COMP1521,Computer Systems Fundamentals,513,yes,yes,3,no,assessment;exam;marking;lab;degree_of_difficulty,content_too_hard;positive_evidence,2,neutral,课程结构：10% lab + 15% weekly test（8选6）+ 15%*2 assignment（1，2）+ 45% final exam,,2026-07-07T12:19:33.077Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,34
kreit,COMP3121,Algorithm Design and Analysis,525,yes,yes,3,no,assessment;exam;feedback;workload;course_organization,high_workload;double_pass_or_hurdle;content_too_hard,3,neutral,期末开卷线下2小时，要自己提前打印材料，带自己的laptop去考场！,,2026-07-07T12:28:01.293Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,35
kreit,COMP1521,Computer Systems Fundamentals,1117,no,no,1,yes,feedback;other,positive_evidence,1,neutral,none,first_hand不确定,2026-07-07T12:20:08.348Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,60
kreit,COMP3121,Algorithm Design and Analysis,1026,yes,no,1,yes,assessment;exam;marking,positive_evidence,1,positive,none,,2026-07-07T12:28:36.986Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,51
kreit,COMP3121,Algorithm Design and Analysis,1118,yes,no,2,yes,assignment;workload;degree_of_difficulty,high_workload;content_too_hard,2,neutral,,,2026-07-07T12:28:59.842Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,61
kreit,COMP3121,Algorithm Design and Analysis,1194,yes,no,2,yes,assessment;exam;assignment;feedback,high_workload;content_too_hard,2,mixed,,,2026-07-07T12:32:00.123Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,62
kreit,COMP3222,Digital Circuits and Systems,226,yes,no,2,yes,exam;feedback,none,2,mixed,none,体验派,2026-07-07T13:04:58.121Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,17
kreit,COMP3222,Digital Circuits and Systems,228,no,no,0,yes,other,none,1,neutral,none,first_hand不明确,2026-07-07T13:04:07.465Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,18
kreit,COMP3222,Digital Circuits and Systems,271,yes,no,0,yes,other,none,1,mixed,none,抽象派,2026-07-07T13:04:06.745Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,19
kreit,COMP3222,Digital Circuits and Systems,553,yes,no,2,yes,prerequisite,none,1,neutral,none,未说明原因,2026-07-07T13:04:05.817Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,36
kreit,COMP3222,Digital Circuits and Systems,554,yes,no,2,yes,tutor;degree_of_difficulty,unclear_marking;harsh_grading,2,negative,none,含糊不清,2026-07-07T13:03:52.865Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,37
kreit,COMP3222,Digital Circuits and Systems,555,yes,no,1,yes,support,none,3,positive,none,first_hand不明确,2026-07-07T13:03:50.441Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,38
kreit,COMP3222,Digital Circuits and Systems,1049,yes,yes,3,no,lecture;lab;tutor,positive_evidence,2,positive,Oliver是一个非常认真负责的老师，但同时他对学生的要求也非常高。,,2026-07-07T13:03:38.929Z,COMP3311\review_annotations_kreit.csv,utf-8-sig,52
